county,waterbody,station,deployment_range,sensor_type,sensor_serial_number,timestamp_utc,sensor_depth_at_low_tide_m,sensor_depth_measured_m,dissolved_oxygen_percent_saturation
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T11:00:00Z,5,3.9999999999999822,97.41180954897474
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T11:30:00Z,5,4.4823619097949,98.69473807779933
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T12:00:00Z,5,4.9999999999999565,99.99999999999989
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T12:30:00Z,5,5.517638090205017,101.30526192220046
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T13:00:00Z,5,5.999999999999943,102.58819045102504
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T13:30:00Z,5,6.41421356237306,103.82683432365079
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T14:00:00Z,5,6.732050807568862,104.99999999999993
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T14:30:00Z,5,6.931851652578133,106.08761429008717
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T15:00:00Z,5,7,107.07106781186538
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T15:30:00Z,5,6.931851652578146,107.9335334029123
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T16:00:00Z,5,6.732050807568887,108.66025403784437
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T16:30:00Z,5,6.414213562373137,109.23879532511282
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T17:00:00Z,5,6.000000000000036,109.65925826289066
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T17:30:00Z,5,5.5176380902050655,109.9144486137381
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T18:00:00Z,5,5.000000000000065,110
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T18:30:00Z,5,4.482361909795005,109.91444861373812
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T19:00:00Z,5,4.000000000000027,109.6592582628907
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T19:30:00Z,5,3.585786437626955,109.23879532511293
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T20:00:00Z,5,3.267949192431149,108.66025403784445
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T20:30:00Z,5,3.0681483474218725,107.9335334029124
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T21:00:00Z,5,3,107.0710678118655
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T21:30:00Z,5,3.0681483474218485,106.08761429008732
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T22:00:00Z,5,3.267949192431102,105.00000000000009
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T22:30:00Z,5,3.585786437626888,103.82683432365096
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T23:00:00Z,5,3.999999999999945,102.58819045102535
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T23:30:00Z,5,4.482361909794913,101.30526192220063
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T00:00:00Z,5,4.999999999999971,100.00000000000007
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T00:30:00Z,5,5.517638090204975,98.69473807779966
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T01:00:00Z,5,5.999999999999955,97.41180954897492
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T01:30:00Z,5,6.414213562373071,96.17316567634919
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T02:00:00Z,5,6.732050807568869,95.00000000000004
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T02:30:00Z,5,6.931851652578121,93.91238570991291
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T03:00:00Z,5,7,92.9289321881346
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T03:30:00Z,5,6.931851652578143,92.06646659708768
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T04:00:00Z,5,6.732050807568909,91.33974596215569
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T04:30:00Z,5,6.414213562373128,90.76120467488718
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T05:00:00Z,5,6.000000000000025,90.34074173710934
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T05:30:00Z,5,5.517638090205107,90.08555138626193
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T06:00:00Z,5,5.000000000000051,90
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T06:30:00Z,5,4.482361909794991,90.08555138626188
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T07:00:00Z,5,4.000000000000014,90.34074173710931
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T07:30:00Z,5,3.585786437626945,90.76120467488708
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T08:00:00Z,5,3.2679491924311423,91.33974596215556
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T08:30:00Z,5,3.068148347421869,92.06646659708761
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T09:00:00Z,5,3,92.92893218813441
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T09:30:00Z,5,3.068148347421852,93.91238570991271
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T10:00:00Z,5,3.267949192431109,94.99999999999994
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T10:30:00Z,5,3.5857864376268576,96.17316567634894
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T11:00:00Z,5,3.9999999999999565,97.41180954897467
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T11:30:00Z,5,4.4823619097949265,98.6947380777994
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T12:00:00Z,5,4.999999999999984,99.99999999999996
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T12:30:00Z,5,5.517638090204988,101.30526192220037
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T13:00:00Z,5,5.999999999999967,102.58819045102511
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T13:30:00Z,5,6.41421356237308,103.82683432365084
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T14:00:00Z,5,6.7320508075688466,104.99999999999987
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T14:30:00Z,5,6.931851652578125,106.08761429008712
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T15:00:00Z,5,7,107.07106781186543
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T15:30:00Z,5,6.931851652578153,107.93353340291225
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T16:00:00Z,5,6.732050807568902,108.66025403784433
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T16:30:00Z,5,6.414213562373117,109.23879532511283
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T17:00:00Z,5,6.000000000000062,109.65925826289063
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T17:30:00Z,5,5.517638090205094,109.91444861373809
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T18:00:00Z,5,5.000000000000037,110
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T18:30:00Z,5,4.482361909794978,109.91444861373812
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T19:00:00Z,5,4.0000000000000515,109.65925826289072
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T19:30:00Z,5,3.5857864376269353,109.2387953251129
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T20:00:00Z,5,3.2679491924311357,108.66025403784442
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T20:30:00Z,5,3.0681483474218805,107.93353340291245
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T21:00:00Z,5,3,107.07106781186556
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T21:30:00Z,5,3.0681483474218556,106.08761429008727
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T22:00:00Z,5,3.2679491924310877,105.00000000000016
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T22:30:00Z,5,3.585786437626867,103.82683432365103
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T23:00:00Z,5,3.999999999999969,102.5881904510253
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-17T23:30:00Z,5,4.48236190979494,101.30526192220056
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T00:00:00Z,5,4.999999999999941,100.00000000000014
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T00:30:00Z,5,5.5176380902050015,98.69473807779958
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T01:00:00Z,5,5.999999999999979,97.41180954897484
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T01:30:00Z,5,6.41421356237305,96.17316567634926
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T02:00:00Z,5,6.732050807568854,95.0000000000001
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T02:30:00Z,5,6.931851652578128,93.91238570991285
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T03:00:00Z,5,7,92.92893218813465
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T03:30:00Z,5,6.93185165257815,92.06646659708773
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T04:00:00Z,5,6.7320508075688945,91.33974596215566
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T04:30:00Z,5,6.414213562373108,90.76120467488715
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T05:00:00Z,5,6.00000000000005,90.34074173710935
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T05:30:00Z,5,5.517638090205081,90.08555138626191
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T06:00:00Z,5,5.000000000000023,90
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T06:30:00Z,5,4.48236190979502,90.08555138626187
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T07:00:00Z,5,4.00000000000004,90.34074173710928
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T07:30:00Z,5,3.5857864376269255,90.76120467488711
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T08:00:00Z,5,3.267949192431157,91.33974596215553
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T08:30:00Z,5,3.068148347421877,92.06646659708757
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T09:00:00Z,5,3,92.92893218813447
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T09:30:00Z,5,3.068148347421844,93.91238570991264
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T10:00:00Z,5,3.2679491924310944,94.99999999999987
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T10:30:00Z,5,3.5857864376268767,96.17316567634902
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T11:00:00Z,5,3.9999999999999805,97.41180954897474
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T11:30:00Z,5,4.482361909794898,98.69473807779933
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T12:00:00Z,5,4.999999999999955,99.99999999999989
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T12:30:00Z,5,5.517638090205015,101.30526192220044
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T13:00:00Z,5,5.999999999999941,102.58819045102504
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T13:30:00Z,5,6.414213562373059,103.82683432365079
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T14:00:00Z,5,6.732050807568861,104.99999999999993
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T14:30:00Z,5,6.931851652578118,106.08761429008706
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T15:00:00Z,5,7,107.07106781186538
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T15:30:00Z,5,6.931851652578146,107.93353340291229
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T16:00:00Z,5,6.732050807568888,108.66025403784435
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T16:30:00Z,5,6.4142135623731384,109.2387953251128
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T17:00:00Z,5,6.000000000000038,109.65925826289066
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T17:30:00Z,5,5.517638090205067,109.9144486137381
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T18:00:00Z,5,5.000000000000067,110
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T18:30:00Z,5,4.4823619097950065,109.91444861373812
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T19:00:00Z,5,4.000000000000028,109.6592582628907
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T19:30:00Z,5,3.5857864376269557,109.23879532511293
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T20:00:00Z,5,3.26794919243115,108.66025403784445
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T20:30:00Z,5,3.0681483474218734,107.93353340291242
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T21:00:00Z,5,3,107.0710678118655
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T21:30:00Z,5,3.0681483474218476,106.08761429008733
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T22:00:00Z,5,3.267949192431101,105.0000000000001
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T22:30:00Z,5,3.5857864376268864,103.82683432365096
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T23:00:00Z,5,3.999999999999943,102.58819045102537
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-18T23:30:00Z,5,4.4823619097949114,101.30526192220064
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T00:00:00Z,5,4.999999999999969,100.00000000000009
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T00:30:00Z,5,5.517638090204973,98.69473807779966
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T01:00:00Z,5,5.999999999999954,97.41180954897493
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T01:30:00Z,5,6.414213562373069,96.17316567634919
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T02:00:00Z,5,6.7320508075688394,95.00000000000017
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T02:30:00Z,5,6.931851652578121,93.91238570991291
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T03:00:00Z,5,7,92.9289321881346
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T03:30:00Z,5,6.931851652578143,92.06646659708768
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T04:00:00Z,5,6.73205080756891,91.33974596215569
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T04:30:00Z,5,6.414213562373129,90.76120467488718
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T05:00:00Z,5,6.000000000000027,90.34074173710934
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T05:30:00Z,5,5.517638090205109,90.08555138626193
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T06:00:00Z,5,5.000000000000053,90
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T06:30:00Z,5,4.482361909794993,90.08555138626188
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T07:00:00Z,5,4.000000000000066,90.34074173710927
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T07:30:00Z,5,3.585786437626946,90.76120467488708
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T08:00:00Z,5,3.2679491924311432,91.33974596215556
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T08:30:00Z,5,3.06814834742187,92.06646659708761
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T09:00:00Z,5,3,92.92893218813441
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T09:30:00Z,5,3.068148347421851,93.9123857099127
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T10:00:00Z,5,3.267949192431108,94.99999999999994
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T10:30:00Z,5,3.5857864376268562,96.17316567634894
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T11:00:00Z,5,3.9999999999999547,97.41180954897467
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T11:30:00Z,5,4.482361909794925,98.6947380777994
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T12:00:00Z,5,4.999999999999925,99.99999999999982
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T12:30:00Z,5,5.517638090204986,101.30526192220037
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T13:00:00Z,5,5.999999999999965,102.58819045102511
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T13:30:00Z,5,6.414213562373079,103.82683432365084
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T14:00:00Z,5,6.732050807568846,104.99999999999986
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T14:30:00Z,5,6.931851652578125,106.08761429008712
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T15:00:00Z,5,7,107.07106781186542
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T15:30:00Z,5,6.931851652578154,107.93353340291225
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T16:00:00Z,5,6.7320508075689025,108.66025403784433
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T16:30:00Z,5,6.414213562373119,109.23879532511283
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T17:00:00Z,5,6.000000000000064,109.65925826289063
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T17:30:00Z,5,5.517638090205096,109.91444861373809
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T18:00:00Z,5,5.000000000000039,110
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T18:30:00Z,5,4.48236190979498,109.91444861373812
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T19:00:00Z,5,4.000000000000053,109.65925826289072
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T19:30:00Z,5,3.585786437626936,109.2387953251129
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T20:00:00Z,5,3.2679491924311366,108.66025403784442
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T20:30:00Z,5,3.0681483474218805,107.93353340291246
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T21:00:00Z,5,3,107.07106781186556
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T21:30:00Z,5,3.0681483474218547,106.08761429008727
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T22:00:00Z,5,3.2679491924310864,105.00000000000016
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T22:30:00Z,5,3.585786437626866,103.82683432365103
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T23:00:00Z,5,3.999999999999967,102.5881904510253
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-19T23:30:00Z,5,4.482361909794883,101.30526192220071
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T00:00:00Z,5,4.99999999999994,100.00000000000016
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T00:30:00Z,5,5.517638090205,98.6947380777996
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T01:00:00Z,5,5.999999999999977,97.41180954897486
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T01:30:00Z,5,6.414213562373048,96.17316567634926
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T02:00:00Z,5,6.732050807568853,95.0000000000001
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T02:30:00Z,5,6.931851652578128,93.91238570991285
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T03:00:00Z,5,7,92.92893218813465
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T03:30:00Z,5,6.931851652578151,92.06646659708773
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T04:00:00Z,5,6.732050807568896,91.33974596215566
